"uid","domainID","siteID","namedLocation","laboratoryName","collectDate","processedDate","genomicsSampleID","deprecatedVialID","dnaSampleID","internalLabID","sequenceAnalysisType","testMethod","sampleMaterial","sampleMass","nucleicAcidConcentration","nucleicAcidQuantMethod","nucleicAcidPurity","dnaPooledStatus","qaqcStatus","dnaProcessedBy","remarks","dataQF","publicationDate"
"668cf669-fc02-4b78-bec8-77ebf5b0e50f","D05","UNDE","UNDE_035.basePlot.bgc","Battelle Applied Genomics","2016-08-03 18:44:00","2017-11-29","UNDE_035-O-20160803-COMP",NA,"UNDE_035-O-20160803-COMP-DNA1","BMI_Plate19WellC10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,99,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"b6e9acbc-456f-4846-bd03-6f648112339b","D05","UNDE","UNDE_035.basePlot.bgc","Battelle Applied Genomics","2016-08-03 19:00:00","2017-11-29","UNDE_035-M-20160803-COMP",NA,"UNDE_035-M-20160803-COMP-DNA1","BMI_Plate19WellC8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,63,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"63828667-bc8c-4cba-963d-8588487b48a0","D05","UNDE","UNDE_001.basePlot.bgc","Battelle Applied Genomics","2016-08-09 15:00:00","2017-11-29","UNDE_001-O-20160809-COMP",NA,"UNDE_001-O-20160809-COMP-DNA1","BMI_Plate19WellC2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,101,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"0f6130da-5590-4b3c-a723-8f27d29c0164","D05","UNDE","UNDE_001.basePlot.bgc","Battelle Applied Genomics","2016-08-09 15:44:00","2017-11-29","UNDE_001-M-20160809-COMP",NA,"UNDE_001-M-20160809-COMP-DNA1","BMI_Plate19WellD5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"aa2e7293-9d32-456a-a214-e774db4221b0","D05","UNDE","UNDE_007.basePlot.bgc","Battelle Applied Genomics","2016-08-09 19:04:00","2017-11-29","UNDE_007-M-20160809-COMP",NA,"UNDE_007-M-20160809-COMP-DNA1","BMI_Plate19WellC12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,100,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"44ca438c-0879-44f8-b511-c7083e6c5977","D05","UNDE","UNDE_037.basePlot.bgc","Battelle Applied Genomics","2016-08-10 17:40:00","2017-11-29","UNDE_037-O-20160810-COMP",NA,"UNDE_037-O-20160810-COMP-DNA1","BMI_Plate19WellC9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,346,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"24ec41c1-dd42-4907-ba4b-e03d3050127f","D05","UNDE","UNDE_038.basePlot.bgc","Battelle Applied Genomics","2016-08-10 18:46:00","2017-11-29","UNDE_038-M-20160810-COMP",NA,"UNDE_038-M-20160810-COMP-DNA1","BMI_Plate19WellC3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,43,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"46c707b6-60b9-474b-af92-fb1b948ac172","D05","UNDE","UNDE_038.basePlot.bgc","Battelle Applied Genomics","2016-08-10 19:46:00","2017-11-29","UNDE_038-O-20160810-COMP",NA,"UNDE_038-O-20160810-COMP-DNA1","BMI_Plate19WellC1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,22,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"aaadea96-da16-429d-8de5-516b554b8ad6","D05","UNDE","UNDE_034.basePlot.bgc","Battelle Applied Genomics","2016-08-11 19:52:00","2017-11-29","UNDE_034-M-20160811-COMP",NA,"UNDE_034-M-20160811-COMP-DNA1","BMI_Plate19WellD1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"d7307f8a-fb40-4d4f-804b-caf0df2b446a","D05","UNDE","UNDE_034.basePlot.bgc","Battelle Applied Genomics","2016-08-11 19:35:00","2017-11-29","UNDE_034-O-20160811-COMP",NA,"UNDE_034-O-20160811-COMP-DNA1","BMI_Plate19WellC5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,31,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"cdf52671-9020-4499-a49c-ae3bd6ec7510","D05","UNDE","UNDE_044.basePlot.bgc","Battelle Applied Genomics","2016-08-15 15:17:00","2017-11-29","UNDE_044-O-20160815-COMP",NA,"UNDE_044-O-20160815-COMP-DNA1","BMI_Plate19WellC6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,230,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"d795b344-6fe0-4e9c-a857-4d2f5ab5a731","D05","UNDE","UNDE_044.basePlot.bgc","Battelle Applied Genomics","2016-08-15 14:46:00","2017-11-29","UNDE_044-M-20160815-COMP",NA,"UNDE_044-M-20160815-COMP-DNA1","BMI_Plate20WellA4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,8.1,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"8bf0f19f-3b6a-4587-b3b5-7c8fa7aa3541","D05","UNDE","UNDE_043.basePlot.bgc","Battelle Applied Genomics","2016-08-15 17:10:00","2017-11-29","UNDE_043-M-20160815-COMP",NA,"UNDE_043-M-20160815-COMP-DNA1","BMI_Plate19WellD2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T164103Z"
"ce063fee-059c-4d28-b15c-6dc99592b5dc","D05","UNDE","UNDE_043.basePlot.bgc","Battelle Applied Genomics","2017-08-01 15:10:00","2018-03-24","UNDE_043-M-20170801-COMP",NA,"UNDE_043-M-20170801-COMP-DNA1","BMI_Plate42WellE6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,26,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"0119a289-0566-4b11-8e73-1ba090195387","D05","UNDE","UNDE_037.basePlot.bgc","Battelle Applied Genomics","2017-08-01 16:28:00","2018-03-24","UNDE_037-M-20170801-COMP",NA,"UNDE_037-M-20170801-COMP-DNA1","BMI_Plate42WellE3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,43,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"521ffb8f-69c8-4cb3-b855-0dc27b6d1cf2","D05","UNDE","UNDE_037.basePlot.bgc","Battelle Applied Genomics","2017-08-01 16:52:00","2018-03-24","UNDE_037-O-20170801-COMP",NA,"UNDE_037-O-20170801-COMP-DNA1","BMI_Plate42WellE4","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,6.3,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"ef3b6524-c619-402f-909d-25490f5417b9","D05","UNDE","UNDE_038.basePlot.bgc","Battelle Applied Genomics","2017-08-01 19:15:00","2018-03-24","UNDE_038-O-20170801-COMP",NA,"UNDE_038-O-20170801-COMP-DNA1","BMI_Plate42WellE5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"20890b48-b116-4971-acb6-801ceec5a4d7","D05","UNDE","UNDE_044.basePlot.bgc","Battelle Applied Genomics","2017-08-02 14:37:00","2018-03-24","UNDE_044-M-20170802-COMP",NA,"UNDE_044-M-20170802-COMP-DNA1","BMI_Plate42WellE7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,32,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"e634f565-13bf-41fd-b132-04b4029ac4f9","D05","UNDE","UNDE_001.basePlot.bgc","Battelle Applied Genomics","2017-08-02 15:50:00","2018-03-24","UNDE_001-O-20170802-COMP",NA,"UNDE_001-O-20170802-COMP-DNA1","BMI_Plate42WellD8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,13,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"c8ba6006-1a89-4f64-b9df-422027873a7b","D05","UNDE","UNDE_006.basePlot.bgc","Battelle Applied Genomics","2017-08-02 16:18:00","2018-03-24","UNDE_006-M-20170802-COMP",NA,"UNDE_006-M-20170802-COMP-DNA1","BMI_Plate42WellD11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,18,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"7285b46e-d798-40a7-8eee-64e7ec10fda8","D05","UNDE","UNDE_008.basePlot.bgc","Battelle Applied Genomics","2017-08-02 17:20:00","2018-03-24","UNDE_008-M-20170802-COMP",NA,"UNDE_008-M-20170802-COMP-DNA1","BMI_Plate42WellD12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,29,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"ed23b171-c8fe-43c3-9556-80e6c4a7f584","D05","UNDE","UNDE_002.basePlot.bgc","Battelle Applied Genomics","2017-08-02 18:58:00","2018-03-24","UNDE_002-O-20170802-COMP",NA,"UNDE_002-O-20170802-COMP-DNA1","BMI_Plate42WellD9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"743f56fe-f682-4015-828e-8a4602fae869","D05","UNDE","UNDE_003.basePlot.bgc","Battelle Applied Genomics","2017-08-02 19:25:00","2018-03-24","UNDE_003-O-20170802-COMP",NA,"UNDE_003-O-20170802-COMP-DNA1","BMI_Plate42WellD10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,30,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"55d416fe-c151-4d4f-b0ea-21e20dc54e12","D05","UNDE","UNDE_010.basePlot.bgc","Battelle Applied Genomics","2017-08-02 20:16:00","2018-03-24","UNDE_010-O-20170802-COMP",NA,"UNDE_010-O-20170802-COMP-DNA1","BMI_Plate42WellE2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,35,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"3ef3f9af-edc2-473d-9e72-a96b31211cde","D05","UNDE","UNDE_010.basePlot.bgc","Battelle Applied Genomics","2017-08-02 21:11:00","2018-03-24","UNDE_010-M-20170802-COMP",NA,"UNDE_010-M-20170802-COMP-DNA1","BMI_Plate42WellE1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,16,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T215802Z"
"1fe210d3-8c1b-4425-82c4-27d1352750ac","D05","UNDE","UNDE_010.basePlot.bgc","Battelle Applied Genomics","2018-07-23 15:53:00","2019-01-14","UNDE_010-O-20180723-COMP",NA,"UNDE_010-O-20180723-COMP-DNA1","18S_05_0428","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,32,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"a3fc3690-60a2-42fd-8a2b-3c48c0bad286","D05","UNDE","UNDE_010.basePlot.bgc","Battelle Applied Genomics","2018-07-23 16:00:00","2019-01-14","UNDE_010-M-20180723-COMP",NA,"UNDE_010-M-20180723-COMP-DNA1","18S_05_0427","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,29,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"7ff4d4fa-a287-4558-9b74-e32b0dd4a3fd","D05","UNDE","UNDE_001.basePlot.bgc","Battelle Applied Genomics","2018-07-23 18:40:00","2019-01-14","UNDE_001-M-20180723-COMP",NA,"UNDE_001-M-20180723-COMP-DNA1","18S_05_0420","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,38,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"7bf0d78d-fd36-4554-bd04-52785d021165","D05","UNDE","UNDE_008.basePlot.bgc","Battelle Applied Genomics","2018-07-23 19:41:00","2019-01-14","UNDE_008-M-20180723-COMP",NA,"UNDE_008-M-20180723-COMP-DNA1","18S_05_0426","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,29,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"3d38d559-f653-4097-9196-19138db5ce60","D05","UNDE","UNDE_001.basePlot.bgc","Battelle Applied Genomics","2018-07-23 19:45:00","2019-01-14","UNDE_001-O-20180723-COMP",NA,"UNDE_001-O-20180723-COMP-DNA1","18S_05_0421","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,28,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"dbcc0a89-085b-4ce1-b334-b6ae2174e0e6","D05","UNDE","UNDE_006.basePlot.bgc","Battelle Applied Genomics","2018-07-23 21:27:00","2019-01-14","UNDE_006-M-20180723-COMP",NA,"UNDE_006-M-20180723-COMP-DNA1","18S_05_0425","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,43,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"e00e6abb-206d-47dd-b204-7cde57175c8c","D05","UNDE","UNDE_003.basePlot.bgc","Battelle Applied Genomics","2018-07-23 20:47:00","2019-01-14","UNDE_003-M-20180723-COMP",NA,"UNDE_003-M-20180723-COMP-DNA1","18S_05_0423","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"cca50e8d-b11c-4a7c-979b-d6d4be9d6b42","D05","UNDE","UNDE_003.basePlot.bgc","Battelle Applied Genomics","2018-07-23 21:53:00","2019-01-14","UNDE_003-O-20180723-COMP",NA,"UNDE_003-O-20180723-COMP-DNA1","18S_05_0424","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,36,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"382de55b-b3cb-419e-ba22-7799c8aa9933","D05","UNDE","UNDE_002.basePlot.bgc","Battelle Applied Genomics","2018-07-24 15:37:00","2019-01-14","UNDE_002-O-20180724-COMP",NA,"UNDE_002-O-20180724-COMP-DNA1","18S_05_0422","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.4,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"e1246d3b-a16a-4bad-ab12-acd3a8538fd2","D05","UNDE","UNDE_037.basePlot.bgc","Battelle Applied Genomics","2018-07-24 17:35:00","2019-01-14","UNDE_037-O-20180724-COMP",NA,"UNDE_037-O-20180724-COMP-DNA1","18S_05_0429","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,46,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"bf7df4e5-6f1c-4e60-bb2e-a6bcf949fd2d","D05","UNDE","UNDE_043.basePlot.bgc","Battelle Applied Genomics","2018-07-24 19:14:00","2019-01-14","UNDE_043-M-20180724-COMP",NA,"UNDE_043-M-20180724-COMP-DNA1","18S_05_0432","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.8,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"cc9a6954-57c6-4ff1-9944-49288deece8e","D05","UNDE","UNDE_044.basePlot.bgc","Battelle Applied Genomics","2018-07-24 20:27:00","2019-01-14","UNDE_044-M-20180724-COMP",NA,"UNDE_044-M-20180724-COMP-DNA1","18S_05_0433","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,20,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"b0a91f61-e3b4-43a3-b939-98156c03db2a","D05","UNDE","UNDE_044.basePlot.bgc","Battelle Applied Genomics","2018-07-24 21:09:00","2019-01-14","UNDE_044-O-20180724-COMP",NA,"UNDE_044-O-20180724-COMP-DNA1","18S_05_0434","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,55,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"b9b90bb4-606b-4446-8098-b0e504ac5d0d","D05","UNDE","UNDE_038.basePlot.bgc","Battelle Applied Genomics","2018-07-26 14:37:00","2019-01-14","UNDE_038-O-20180726-COMP",NA,"UNDE_038-O-20180726-COMP-DNA1","18S_05_0431","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,15,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"52ab4f99-7677-4102-bedb-479187b2d5a7","D05","UNDE","UNDE_038.basePlot.bgc","Battelle Applied Genomics","2018-07-26 14:27:00","2019-01-14","UNDE_038-M-20180726-COMP",NA,"UNDE_038-M-20180726-COMP-DNA1","18S_05_0430","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,31,"Quantus",NA,"N","Pass","RuY12me+ipXm0I2ck7Euxg==",NA,NA,"20201218T035925Z"
"799eaf97-9a11-45ea-a567-150ef7f63ddb","D06","KONA","KONA_003.basePlot.bgc","Battelle Applied Genomics","2017-08-07 14:58:00","2018-03-19","KONA_003-M-20170807-COMP",NA,"KONA_003-M-20170807-COMP-DNA1","BMI_Plate41WellG7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,3.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"c428a6bb-708a-44b1-b033-16529fca3fab","D06","KONA","KONA_001.basePlot.bgc","Battelle Applied Genomics","2017-08-07 16:51:00","2018-03-19","KONA_001-M-20170807-COMP",NA,"KONA_001-M-20170807-COMP-DNA1","BMI_Plate41WellG5","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"8d9cb42e-2775-4953-bfd5-2109d7605a03","D06","KONA","KONA_005.basePlot.bgc","Battelle Applied Genomics","2017-08-07 18:56:00","2018-03-19","KONA_005-M-20170807-COMP",NA,"KONA_005-M-20170807-COMP-DNA1","BMI_Plate41WellG9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,5.1,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"4cb70254-a880-4d89-a305-33fa69172dbc","D06","KONA","KONA_006.basePlot.bgc","Battelle Applied Genomics","2017-08-08 14:26:00","2018-03-19","KONA_006-M-20170808-COMP",NA,"KONA_006-M-20170808-COMP-DNA1","BMI_Plate41WellG10","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,0,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"b424494a-4bb2-4538-9987-bdd8823808b2","D06","KONA","KONA_004.basePlot.bgc","Battelle Applied Genomics","2017-08-08 16:17:00","2018-03-19","KONA_004-M-20170808-COMP",NA,"KONA_004-M-20170808-COMP-DNA1","BMI_Plate41WellG8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.8,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"9dc66751-c624-4232-990e-f09c266809a3","D06","KONA","KONA_002.basePlot.bgc","Battelle Applied Genomics","2017-08-08 17:39:00","2018-03-19","KONA_002-M-20170808-COMP",NA,"KONA_002-M-20170808-COMP-DNA1","BMI_Plate41WellG6","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,9.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"4cb220e6-3033-4688-922c-39aa58fbedcb","D06","KONA","KONA_059.basePlot.bgc","Battelle Applied Genomics","2017-08-09 13:43:00","2018-03-19","KONA_059-M-20170809-COMP",NA,"KONA_059-M-20170809-COMP-DNA1","BMI_Plate41WellH2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.7,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"9d6eb749-a2f0-4639-9702-7e8e5437f523","D06","KONA","KONA_057.basePlot.bgc","Battelle Applied Genomics","2017-08-09 15:20:00","2018-03-19","KONA_057-M-20170809-COMP",NA,"KONA_057-M-20170809-COMP-DNA1","BMI_Plate41WellH1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.9,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"53ff41aa-b501-41b2-8ce3-c224dda64c5d","D06","KONA","KONA_048.basePlot.bgc","Battelle Applied Genomics","2017-08-09 18:10:00","2018-03-19","KONA_048-M-20170809-COMP",NA,"KONA_048-M-20170809-COMP-DNA1","BMI_Plate41WellG11","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,4.2,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"f0d6656c-9a94-48fc-adb5-64ffc740e6ad","D06","KONA","KONA_054.basePlot.bgc","Battelle Applied Genomics","2017-08-09 19:41:00","2018-03-19","KONA_054-M-20170809-COMP",NA,"KONA_054-M-20170809-COMP-DNA1","BMI_Plate41WellG12","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,2.6,"Quantus",NA,"N","Pass","tZMPGFY0j845HHhOVApj3g==",NA,NA,"20201217T221737Z"
"4e862daf-727c-46e2-9dc7-27fb72a92f48","D06","KONZ","KONZ_024.basePlot.bgc","Battelle Applied Genomics","2016-07-11 14:07:00","2017-11-29","KONZ_024-M-20160711-COMP",NA,"KONZ_024-M-20160711-COMP-DNA1","BMI_Plate19WellF1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,7.7,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T154850Z"
"bb2e04a1-d2e5-4e86-9c85-4cd7f73558f6","D06","KONZ","KONZ_046.basePlot.bgc","Battelle Applied Genomics","2016-07-11 15:22:00","2017-11-29","KONZ_046-M-20160711-COMP",NA,"KONZ_046-M-20160711-COMP-DNA1","BMI_Plate20WellB7","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,35,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T154850Z"
"6735673b-9d79-4d7d-8e37-ee4e79fce421","D06","KONZ","KONZ_004.basePlot.bgc","Battelle Applied Genomics","2016-07-11 15:39:00","2017-11-29","KONZ_004-M-20160711-COMP",NA,"KONZ_004-M-20160711-COMP-DNA1","BMI_Plate20WellB9","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,52,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T154850Z"
"1975659b-3056-44e8-a077-35d780f1b6ca","D06","KONZ","KONZ_042.basePlot.bgc","Battelle Applied Genomics","2016-07-11 17:20:00","2017-11-29","KONZ_042-M-20160711-COMP",NA,"KONZ_042-M-20160711-COMP-DNA1","BMI_Plate20WellB8","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,24,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T154850Z"
"6200a63e-0e86-4933-ab00-8dc1e9c425f3","D06","KONZ","KONZ_001.basePlot.bgc","Battelle Applied Genomics","2016-07-12 14:10:00","2017-11-29","KONZ_001-M-20160712-COMP",NA,"KONZ_001-M-20160712-COMP-DNA1","BMI_Plate19WellF2","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,34,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DYxyju9jcgbA==",NA,NA,"20201217T154850Z"
"52859f90-0317-4dac-89ec-0d5425137786","D06","KONZ","KONZ_002.basePlot.bgc","Battelle Applied Genomics","2016-07-12 17:31:00","2018-07-11","KONZ_002-M-20160712-COMP",NA,"KONZ_002-M-20160712-COMP-DNA1","BMI_Plate72WellB1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,36,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T154850Z"
"3a8bcb32-6c4b-4ab3-b97a-39feec26f85c","D06","KONZ","KONZ_045.basePlot.bgc","Battelle Applied Genomics","2016-07-14 14:25:00","2018-07-11","KONZ_045-M-20160714-COMP",NA,"KONZ_045-M-20160714-COMP-DNA1","BMI_Plate72WellD3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,57,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T154850Z"
"305d94d3-0a5e-458a-b800-1e90382bebe0","D06","KONZ","KONZ_005.basePlot.bgc","Battelle Applied Genomics","2016-07-14 14:47:00","2018-07-11","KONZ_005-M-20160714-COMP",NA,"KONZ_005-M-20160714-COMP-DNA1","BMI_Plate72WellD1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,37,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T154850Z"
"b342886e-4e6b-451e-a478-ecb120b946a9","D06","KONZ","KONZ_003.basePlot.bgc","Battelle Applied Genomics","2016-07-14 16:24:00","2018-07-11","KONZ_003-M-20160714-COMP",NA,"KONZ_003-M-20160714-COMP-DNA1","BMI_Plate72WellC1","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,57,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T154850Z"
"ced88402-8269-4e39-aae5-48af3f43080b","D06","KONZ","KONZ_043.basePlot.bgc","Battelle Applied Genomics","2016-07-14 16:28:00","2018-07-11","KONZ_043-M-20160714-COMP",NA,"KONZ_043-M-20160714-COMP-DNA1","BMI_Plate72WellC3","metagenomics","BMI_dnaExtractionSOP_v1","soil",0.25,55,"Quantus",NA,"N","Pass","RVyJ5B/Sf3DfySfipAcNwA==",NA,NA,"20201217T154850Z"
